		115.00		56.06		114.29
		115.00		56.40		114.22
		115.00		56.40		114.96
		115.00		56.40		114.83
		115.00		56.40		114.47
		115.00		56.40		115.27
		115.00		56.40		115.02
		115.00		56.40		114.71
		115.00		56.40		115.26
		115.00		55.50		115.64
		115.00		55.50		114.65
		115.00		55.50		115.45
		115.00		55.50		115.52
		115.00		55.50		114.84
		115.00		55.50		115.33
		115.00		55.50		115.64
		115.00		55.50		115.33
		115.00		55.36		115.08
		115.00		55.36		115.64
		115.00		55.36		115.33
		115.00		55.36		114.84
		115.00		55.36		115.33
		115.00		55.36		114.96
		115.00		55.36		114.77
		115.00		55.36		115.02
		115.00		55.62		115.46
		115.00		55.62		114.23
		115.00		55.62		115.08
		115.00		55.62		114.96
		115.00		55.62		114.54
		115.00		55.62		114.52
		115.00		55.62		114.96
		115.00		55.62		114.29
		115.00		56.42		114.28
		115.00		56.42		114.90
		115.00		56.42		114.59
		115.00		56.42		114.28
		115.00		56.42		114.90
		115.00		56.42		114.65
		115.00		56.42		114.40
		115.00		56.47		114.90
		115.00		56.47		115.21
		115.00		56.47		114.16
		115.00		56.47		114.83
		115.00		56.47		115.14
		115.00		56.47		114.47
		115.00		56.47		115.02
		115.00		56.47		115.20
		115.00		55.74		114.84
		115.00		55.74		114.71
		115.00		55.74		115.21
		115.00		55.74		114.83
		115.00		55.74		114.40
		115.00		55.74		115.08
		115.00		55.74		114.59
		115.00		55.74		114.34
		115.00		56.64		114.89
		115.00		56.64		115.21
		115.00		56.64		114.16
		115.00		56.64		115.08
		115.00		56.64		115.20
		115.00		56.64		114.53
		115.00		56.64		115.02
		115.00		56.64		115.27
		115.00		55.79		114.78
		115.00		55.79		114.83
		115.00		55.79		115.27
		115.00		55.79		115.02
		115.00		55.79		114.65
		115.00		55.79		115.14
		115.00		55.79		114.71
		115.00		55.79		114.34
		115.00		56.74		114.77
		115.00		56.74		115.27
		115.00		56.74		114.28
		115.00		56.74		115.02
		115.00		56.74		114.90
		115.00		56.74		114.41
		115.00		56.74		114.90
		115.00		56.74		115.21
		115.00		55.95		114.78
		115.00		55.95		114.71
		115.00		55.95		115.27
		115.00		55.95		114.84
		115.00		55.95		114.53
		115.00		55.95		115.08
		115.00		55.95		114.59
		115.00		55.95		114.28
		115.00		56.92		114.77
		115.00		56.92		115.21
		115.00		56.92		113.98
		115.00		56.92		115.08
		115.00		56.92		115.08
		115.00		56.92		114.59
		115.00		56.92		114.77
		115.00		56.56		115.21
		115.00		56.56		114.84
		115.00		56.56		114.65
		115.00		56.56		115.33
		115.00		56.56		115.02
		115.00		56.56		114.59
		115.00		56.56		115.33
		115.00		56.56		114.84
		115.00		56.55		114.47
		115.00		56.55		115.02
		115.00		56.55		115.52
		115.00		56.55		114.22
		115.00		56.55		115.08
		115.00		56.55		115.08
		115.00		56.55		114.53
		115.00		56.55		114.77
		115.00		56.66		115.08
		115.00		56.66		114.71
		115.00		56.66		114.59
		115.00		56.66		115.20
		115.00		56.66		114.77
		115.00		56.66		114.47
		115.00		56.66		115.08
		115.00		56.66		114.71
		115.00		56.78		114.47
		115.00		56.78		114.83
		115.00		56.78		115.33
		115.00		56.78		114.16
		115.00		56.78		115.02
		115.00		56.78		115.02
		115.00		56.78		114.47
		115.00		56.78		114.71
		115.00		56.86		115.14
		115.00		56.86		114.72
		115.00		56.86		114.59
		115.00		56.86		115.14
		115.00		56.86		114.84
		115.00		56.86		114.53
		115.00		56.86		115.08
		115.00		56.86		114.71
		115.00		56.93		114.40
		115.00		56.93		114.89
		115.00		56.93		115.27
		115.00		56.93		114.22
		115.00		56.93		115.14
		115.00		56.93		114.96
		115.00		56.93		114.47
		115.00		56.93		114.83
		115.00		56.87		115.21
		115.00		56.87		114.72
		115.00		56.87		114.65
		115.00		56.87		115.27
		115.00		56.87		114.90
		115.00		56.87		114.47
		115.00		56.87		115.02
		115.00		56.87		114.72
		115.00		57.04		114.34
		115.00		57.04		114.89
		115.00		57.04		115.46
		115.00		57.04		114.22
		115.00		57.04		115.14
		115.00		57.04		115.14
		115.00		57.04		114.66
		115.00		57.04		114.95
		115.00		56.85		115.46
		115.00		56.85		114.84
		115.00		56.85		114.83
		115.00		56.85		115.21
		115.00		56.85		114.96
		115.00		56.85		114.47
		115.00		56.85		115.02
		115.00		56.85		114.65
		115.00		57.19		114.41
		115.00		57.19		114.77
		115.00		57.19		115.46
		115.00		57.19		113.98
		115.00		57.19		114.89
		115.00		57.19		114.78
		115.00		57.19		114.54
		115.00		57.41		114.77
		115.00		57.41		115.14
		115.00		57.41		114.66
		115.00		57.41		114.77
		115.00		57.41		115.21
		115.00		57.41		114.90
		115.00		57.41		114.47
		115.00		57.41		115.15
		115.00		56.86		114.59
		115.00		56.86		114.47
		115.00		56.86		114.96
		115.00		56.86		115.27
		115.00		56.86		114.10
		115.00		56.86		114.89
		115.00		56.86		114.90
		115.00		56.86		114.41
		115.00		57.63		114.71
		115.00		57.63		114.96
		115.00		57.63		114.47
		115.00		57.63		114.71
		115.00		57.63		115.14
		115.00		57.63		114.96
		115.00		57.63		114.65
		115.00		57.63		115.33
		115.00		56.76		114.78
		115.00		56.76		114.77
		115.00		56.76		114.95
		115.00		56.76		115.58
		115.00		56.76		114.16
		115.00		56.76		115.08
		115.00		56.76		114.96
		115.00		56.76		114.54
		115.00		57.55		114.77
		115.00		57.55		115.21
		115.00		57.55		114.66
		115.00		57.55		114.71
		115.00		57.55		115.15
		115.00		57.55		114.84
		115.00		57.55		114.53
		115.00		57.55		115.27
		115.00		56.86		114.66
		115.00		56.86		114.47
		115.00		56.86		114.89
		115.00		56.86		115.40
		115.00		56.86		113.86
		115.00		56.86		114.77
		115.00		56.86		114.78
		115.00		56.86		114.23
		115.00		57.94		114.52
		115.00		57.94		114.96
		115.00		57.94		114.35
		115.00		57.94		114.46
		115.00		57.94		114.96
		115.00		57.94		114.78
		115.00		57.94		114.34
		115.00		58.01		115.14
		115.00		58.01		114.90
		115.00		58.01		114.71
		115.00		58.01		115.14
		115.00		58.01		115.89
		115.00		58.01		114.53
		115.00		58.01		115.51
		115.00		58.01		115.58
		115.00		56.81		115.03
		115.00		56.81		115.26
		115.00		56.81		115.71
		115.00		56.81		114.97
		115.00		56.81		115.02
		115.00		56.81		115.46
		115.00		56.81		115.21
		115.00		56.81		114.59
		115.00		57.76		115.33
		115.00		57.76		114.90
		115.00		57.76		114.65
		115.00		57.76		115.14
		115.00		57.76		115.71
		115.00		57.76		114.53
		115.00		57.76		115.39
		115.00		57.76		115.52
		115.00		56.84		115.02
		115.00		56.84		115.39
		115.00		56.84		115.70
		115.00		56.84		115.33
		115.00		56.84		115.33
		115.00		56.84		116.08
		115.00		56.84		115.77
		115.00		56.84		115.52
		115.00		56.71		116.08
		115.00		56.71		115.89
		115.00		56.71		115.77
		115.00		56.71		116.20
		115.00		56.71		116.78
		85.00		56.71		115.64
		85.00		56.71		116.65
