		115.00		57.76		114.40
		115.00		57.76		114.83
		115.00		57.76		115.21
		115.00		57.76		114.10
		115.00		57.76		114.89
		115.00		57.76		115.02
		115.00		57.17		114.41
		115.00		57.17		114.77
		115.00		57.17		115.02
		115.00		57.17		114.71
		115.00		57.17		114.40
		115.00		57.17		115.27
		115.00		57.17		114.78
		115.00		57.17		114.47
		115.00		57.79		115.14
		115.00		57.79		114.53
		115.00		57.79		114.34
		115.00		57.79		114.77
		115.00		57.79		115.27
		115.00		57.79		114.10
		115.00		57.79		114.96
		115.00		57.79		114.90
		115.00		57.45		114.29
		115.00		57.45		114.59
		115.00		57.45		114.84
		115.00		57.45		114.47
		115.00		57.45		114.47
		115.00		57.45		115.14
		115.00		57.45		114.65
		115.00		57.45		114.34
		115.00		58.09		115.02
		115.00		58.09		114.83
		115.00		58.09		114.53
		115.00		58.09		115.14
		115.00		58.09		115.58
		115.00		58.09		114.40
		115.00		58.09		115.39
		115.00		58.09		115.39
		115.00		57.09		114.84
		115.00		57.09		115.20
		115.00		57.09		115.45
		115.00		57.09		115.09
		115.00		57.09		114.96
		115.00		57.09		115.52
		115.00		57.09		115.02
		115.00		57.09		114.65
		115.00		57.81		115.21
		115.00		57.81		114.59
		115.00		57.81		114.53
		115.00		57.81		114.77
		115.00		57.81		115.27
		115.00		57.81		113.80
		115.00		57.81		114.65
		115.00		57.91		114.53
		115.00		57.91		114.11
		115.00		57.91		114.28
		115.00		57.91		114.65
		115.00		57.91		114.23
		115.00		57.91		114.10
		115.00		57.91		114.83
		115.00		57.91		114.28
		115.00		58.40		114.23
		115.00		58.40		114.71
		115.00		58.40		114.59
		115.00		58.40		114.16
		115.00		58.40		114.96
		115.00		58.40		115.39
		115.00		58.40		114.40
		115.00		58.40		115.20
		115.00		57.56		115.33
		115.00		57.56		114.71
		115.00		57.56		115.08
		115.00		57.56		115.27
		115.00		57.56		114.90
		115.00		57.56		114.83
		115.00		57.56		115.58
		115.00		57.56		115.15
		115.00		57.57		114.59
		115.00		57.57		115.14
		115.00		57.57		115.02
		115.00		57.57		114.65
		115.00		57.57		115.08
		115.00		57.57		115.52
		115.00		57.57		114.22
		115.00		57.57		115.02
		115.00		57.68		115.02
		115.00		57.68		114.35
		115.00		57.68		114.71
		115.00		57.68		115.02
		115.00		57.68		114.47
		115.00		57.68		114.46
		115.00		57.68		115.08
		115.00		57.68		114.71
		115.00		58.01		114.34
		115.00		58.01		114.90
		115.00		58.01		114.71
		115.00		58.01		114.34
		115.00		58.01		114.96
		115.00		58.01		115.45
		115.00		58.01		114.34
		115.00		58.01		115.14
		115.00		57.61		115.08
		115.00		57.61		114.66
		115.00		57.61		114.96
		115.00		57.61		115.21
		115.00		57.61		114.66
		115.00		57.61		114.59
		115.00		57.61		115.14
		115.00		57.61		114.84
		115.00		57.91		114.34
		115.00		57.91		115.02
		115.00		57.91		114.53
		85.00		57.91		114.34
		85.00		57.91		114.59
		85.00		57.91		115.27
		85.00		57.91		113.98
		85.00		57.91		114.83
		85.00		24.45		114.10
		85.00		24.45		111.96
		85.00		24.45		110.56
		85.00		24.45		109.27
		85.00		24.45		107.14
		85.00		24.45		105.49
		85.00		24.45		104.37
		85.00		28.50		102.47
		85.00		28.50		100.63
		85.00		28.50		99.79
		85.00		28.50		98.01
		85.00		28.50		96.29
		85.00		28.50		95.18
		85.00		28.50		94.01
		85.00		35.10		91.71
		85.00		35.10		91.44
		85.00		35.10		90.36
